000;001:doNothingH;doNothingC:lifeCarla-,000;000
000;011:doNothingH;doNothingC:lifeCarla-,000;010
000;011:doNothingH;buyC:freedomCarla-,000;101
001;000:doNothingH;doNothingC:lifeHal-,000;000
001;001:doNothingH;doNothingC:lifeHal-,000;001:doNothingH;doNothingC:lifeCarla-,000;000
001;001:doNothingH;doNothingC:lifeCarla-,001;000:doNothingH;doNothingC:lifeHal-,000;000
001;010:doNothingH;doNothingC:lifeHal-,000;010
001;011:doNothingH;doNothingC:lifeHal-,000;011:doNothingH;doNothingC:lifeCarla-,000;010
001;011:doNothingH;doNothingC:lifeHal-,000;011:doNothingH;buyC:freedomCarla-,000;101
001;011:doNothingH;doNothingC:lifeCarla-,001;010:doNothingH;doNothingC:lifeHal-,000;010
001;011:doNothingH;buyC:freedomCarla-,001;101:doNothingH;doNothingC:lifeHal-,000;101
001;011:doNothingH;buyC:freedomCarla-,001;101:takeH;doNothingC:,101;001:doNothingH;doNothingC:lifeCarla-,101;000
001;100:doNothingH;doNothingC:lifeHal-,000;100
001;100:takeH;doNothingC:,101;000
001;101:doNothingH;doNothingC:lifeHal-,000;101
001;101:takeH;doNothingC:,101;001:doNothingH;doNothingC:lifeCarla-,101;000
001;110:doNothingH;doNothingC:lifeHal-,000;110
001;110:takeH;doNothingC:,101;010
001;111:doNothingH;doNothingC:lifeHal-,000;111
001;111:takeH;doNothingC:,101;011:doNothingH;doNothingC:lifeCarla-,101;010
001;111:takeH;doNothingC:,101;011:doNothingH;buyC:freedomCarla-,101;101
010;001:doNothingH;doNothingC:lifeCarla-,010;000
010;011:doNothingH;doNothingC:lifeCarla-,010;010
010;011:doNothingH;buyC:freedomCarla-,010;101
011;000:doNothingH;doNothingC:lifeHal-,010;000
011;001:doNothingH;doNothingC:lifeHal-,010;001:doNothingH;doNothingC:lifeCarla-,010;000
011;001:doNothingH;doNothingC:lifeCarla-,011;000:doNothingH;doNothingC:lifeHal-,010;000
011;010:doNothingH;doNothingC:lifeHal-,010;010
011;011:doNothingH;doNothingC:lifeHal-,010;011:doNothingH;doNothingC:lifeCarla-,010;010
011;011:doNothingH;doNothingC:lifeHal-,010;011:doNothingH;buyC:freedomCarla-,010;101
011;011:doNothingH;doNothingC:lifeCarla-,011;010:doNothingH;doNothingC:lifeHal-,010;010
011;011:doNothingH;buyC:freedomCarla-,011;101:doNothingH;doNothingC:lifeHal-,010;101
011;011:doNothingH;buyC:freedomCarla-,011;101:takeH;doNothingC:,111;001:doNothingH;doNothingC:lifeCarla-,111;000
011;011:doNothingH;buyC:freedomCarla-,011;101:takeH;doNothingC:,111;001:compensateH;doNothingC:freedomHal-,101;101
011;100:doNothingH;doNothingC:lifeHal-,010;100
011;100:takeH;doNothingC:,111;000
011;101:doNothingH;doNothingC:lifeHal-,010;101
011;101:takeH;doNothingC:,111;001:doNothingH;doNothingC:lifeCarla-,111;000
011;101:takeH;doNothingC:,111;001:compensateH;doNothingC:freedomHal-,101;101
011;110:doNothingH;doNothingC:lifeHal-,010;110
011;110:takeH;doNothingC:,111;010
011;111:doNothingH;doNothingC:lifeHal-,010;111
011;111:takeH;doNothingC:,111;011:doNothingH;doNothingC:lifeCarla-,111;010
011;111:takeH;doNothingC:,111;011:doNothingH;buyC:freedomCarla-,111;101:compensateH;doNothingC:freedomHal-,101;111
011;111:takeH;doNothingC:,111;011:compensateH;doNothingC:freedomHal-,101;111
100;001:doNothingH;doNothingC:lifeCarla-,100;000
100;011:doNothingH;doNothingC:lifeCarla-,100;010
100;011:doNothingH;buyC:freedomCarla-,100;101
101;001:doNothingH;doNothingC:lifeCarla-,101;000
101;011:doNothingH;doNothingC:lifeCarla-,101;010
101;011:doNothingH;buyC:freedomCarla-,101;101
110;001:doNothingH;doNothingC:lifeCarla-,110;000
110;011:doNothingH;doNothingC:lifeCarla-,110;010
110;011:doNothingH;buyC:freedomCarla-,110;101
111;001:doNothingH;doNothingC:lifeCarla-,111;000
111;001:compensateH;doNothingC:freedomHal-,101;101
111;011:doNothingH;doNothingC:lifeCarla-,111;010
111;011:doNothingH;buyC:freedomCarla-,111;101:compensateH;doNothingC:freedomHal-,101;111
111;011:compensateH;doNothingC:freedomHal-,101;111
111;101:compensateH;doNothingC:freedomHal-,101;111
000;000
000;010
010;000
010;010
